TS,VEJNAVN,beskrivelse,ÅR,KATEGORI,taelling_type,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,TOTAL,længdegrader,bredegrader,KØRETØJER ÅDT,KØRETØJER HDT,CYK+KNALL ÅDT,CYK+KNALL HDT,FODGÆNGERE ÅDT,FODGÆNGERE HDT,LADCYKLER %,TUNG TRAFIK %
58,Øster Allé,øst for Nørre Allé,2019,LASTBILER,Andre faste tællinger,10,14,11,17,11,10,5,9,5,2,4,3,101,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2019,PERSONBILER + MC,Andre faste tællinger,833,743,471,420,379,414,386,455,569,595,574,439,6278,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2019,"VAREVOGNE (MAX. 3,5 T)",Andre faste tællinger,117,122,128,151,141,159,119,138,88,54,50,44,1311,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,A: LET TRAFIK I ALT,Andre faste tællinger,840,738,688,585,492,457,520,613,632,660,569,370,7164,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,B: TUNG TRAFIK I ALT,Andre faste tællinger,14,15,22,9,8,10,13,3,8,2,4,2,110,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,BUSSER,Andre faste tællinger,0,9,2,2,0,1,1,0,6,2,2,2,27,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,CYK+KNALL,Andre faste tællinger,221,332,111,87,83,65,108,117,220,230,187,104,1865,12.564264720961644,55.70566503366396,0,0,1900,2300,0,0,0.0648793565683646,
58,Øster Allé,øst for Nørre Allé,2021,CYKLER + KNALLERTER,Andre faste tællinger,207,307,104,79,79,59,105,109,198,216,180,101,1744,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,KØRETØJER ,Andre faste tællinger,854,753,710,594,500,467,533,616,640,662,573,372,7274,12.564264720961644,55.70566503366396,8500,9500,0,0,0,0,,0.015122353588122079
58,Øster Allé,øst for Nørre Allé,2021,LADCYKLER,Andre faste tællinger,14,25,7,8,4,6,3,8,22,14,7,3,121,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,LASTBILER,Andre faste tællinger,14,6,20,7,8,9,12,3,2,0,2,0,83,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,PERSONBILER + MC,Andre faste tællinger,758,649,597,467,387,371,418,545,570,615,540,355,6272,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2021,"VAREVOGNE (MAX. 3,5 T)",Andre faste tællinger,82,89,91,118,105,86,102,68,62,45,29,15,892,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,A: LET TRAFIK I ALT,Andre faste tællinger,752,745,633,560,497,507,565,606,581,709,510,342,7007,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,B: TUNG TRAFIK I ALT,Andre faste tællinger,7,17,13,12,10,11,6,14,5,2,5,1,103,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,BUSSER,Andre faste tællinger,0,7,1,0,0,2,0,2,2,1,3,1,19,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,CYK+KNALL,Andre faste tællinger,226,358,153,116,102,85,109,159,249,280,283,183,2303,12.564264720961644,55.70566503366396,0,0,2400,2800,0,0,0.07077724706904039,
58,Øster Allé,øst for Nørre Allé,2022,CYKLER + KNALLERTER,Andre faste tællinger,208,327,141,108,95,80,103,144,226,264,270,174,2140,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,KØRETØJER ,Andre faste tællinger,759,762,646,572,507,518,571,620,586,711,515,343,7110,12.564264720961644,55.70566503366396,8300,9300,0,0,0,0,,0.01448663853727145
58,Øster Allé,øst for Nørre Allé,2022,LADCYKLER,Andre faste tællinger,18,31,12,8,7,5,6,15,23,16,13,9,163,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,LASTBILER,Andre faste tællinger,7,10,12,12,10,9,6,12,3,1,2,0,84,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,PERSONBILER + MC,Andre faste tællinger,688,666,522,440,395,391,449,500,519,665,476,317,6028,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2022,"VAREVOGNE (MAX. 3,5 T)",Andre faste tællinger,64,79,111,120,102,116,116,106,62,44,34,25,979,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,A: LET TRAFIK I ALT,Andre faste tællinger,819,791,661,563,500,492,497,554,653,656,574,406,7166,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,B: TUNG TRAFIK I ALT,Andre faste tællinger,12,18,15,8,12,13,9,7,9,0,0,2,105,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,BUSSER,Andre faste tællinger,1,8,0,1,0,1,1,0,5,0,0,1,18,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,CYK+KNALL,Andre faste tællinger,191,345,150,99,100,119,134,185,265,395,291,202,2476,12.564264720961644,55.70566503366396,0,0,2600,3000,0,0,0.07310177705977383,
58,Øster Allé,øst for Nørre Allé,2023,CYKLER + KNALLERTER,Andre faste tællinger,177,313,144,91,94,110,128,172,237,363,274,192,2295,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,KØRETØJER ,Andre faste tællinger,831,809,676,571,512,505,506,561,662,656,574,408,7271,12.564264720961644,55.70566503366396,8500,9500,0,0,0,0,,0.014440929720808692
58,Øster Allé,øst for Nørre Allé,2023,LADCYKLER,Andre faste tællinger,14,32,6,8,6,9,6,13,28,32,17,10,181,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,LASTBILER,Andre faste tællinger,11,10,15,7,12,12,8,7,4,0,0,1,87,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,PERSONBILER + MC,Andre faste tællinger,743,732,548,452,404,410,425,459,575,625,549,384,6306,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
58,Øster Allé,øst for Nørre Allé,2023,"VAREVOGNE (MAX. 3,5 T)",Andre faste tællinger,76,59,113,111,96,82,72,95,78,31,25,22,860,12.564264720961644,55.70566503366396,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,A: LET TRAFIK I ALT,Søsnittet,1276,1600,1227,1164,1278,1319,1248,1369,1519,1602,1533,1194,16329,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,B: TUNG TRAFIK I ALT,Søsnittet,79,81,95,77,70,71,102,78,60,44,48,34,839,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,BUSSER,Søsnittet,38,40,48,39,33,35,54,49,44,41,46,32,499,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,CYK+KNALL,Søsnittet,1931,3106,1327,898,846,1014,1071,1369,2108,2807,2464,1633,20574,12.579458199256935,55.69691875559136,0,0,21200,25100,0,0,0.026295324195586663,
59,Østerbrogade,nord for Classensgade,2014,CYKLER + KNALLERTER,Søsnittet,1871,3023,1299,878,832,999,1041,1325,2019,2709,2432,1605,20033,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,KØRETØJER ,Søsnittet,1355,1681,1322,1241,1348,1390,1350,1447,1579,1646,1581,1228,17168,12.579458199256935,55.69691875559136,20100,22500,0,0,0,0,,0.048869990680335505
59,Østerbrogade,nord for Classensgade,2014,LADCYKLER,Søsnittet,60,83,28,20,14,15,30,44,89,98,32,28,541,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,LASTBILER,Søsnittet,41,41,47,38,37,36,48,29,16,3,2,2,340,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,PERSONBILER + MC,Søsnittet,1066,1359,914,804,919,973,959,1066,1324,1405,1394,1073,13256,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2014,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,210,241,313,360,359,346,289,303,195,197,139,121,3073,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,A: LET TRAFIK I ALT,Søsnittet,1352,1640,1243,1216,1180,1252,1303,1325,1529,1697,1474,1325,16536,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,B: TUNG TRAFIK I ALT,Søsnittet,59,56,59,55,57,54,62,59,50,41,41,30,623,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,BUSSER,Søsnittet,36,36,35,37,40,40,48,45,43,30,37,28,455,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,CYK+KNALL,Søsnittet,1832,2946,1408,758,731,907,1002,1279,1798,2563,1520,734,17478,12.579458199256935,55.69691875559136,0,0,18000,21300,0,0,0.03369950795285502,
59,Østerbrogade,nord for Classensgade,2015,CYKLER + KNALLERTER,Søsnittet,1785,2838,1387,742,709,890,966,1235,1722,2466,1443,706,16889,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,KØRETØJER ,Søsnittet,1411,1696,1302,1271,1237,1306,1365,1384,1579,1738,1515,1355,17159,12.579458199256935,55.69691875559136,20100,22500,0,0,0,0,,0.03630747712570662
59,Østerbrogade,nord for Classensgade,2015,LADCYKLER,Søsnittet,47,108,21,16,22,17,36,44,76,97,77,28,589,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,LASTBILER,Søsnittet,23,20,24,18,17,14,14,14,7,11,4,2,168,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,PERSONBILER + MC,Søsnittet,1143,1400,989,866,852,983,1034,1071,1301,1541,1346,1225,13751,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2015,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,209,240,254,350,328,269,269,254,228,156,128,100,2785,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,A: LET TRAFIK I ALT,Søsnittet,1378,1612,1292,1146,1273,1189,1241,1417,1579,1727,1410,970,16234,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,B: TUNG TRAFIK I ALT,Søsnittet,71,78,69,81,65,61,67,60,54,42,41,38,727,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,BUSSER,Søsnittet,43,43,39,35,33,37,46,48,45,33,39,33,474,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,CYK+KNALL,Søsnittet,1940,3093,1434,890,953,992,1086,1344,2259,2723,2305,1625,20644,12.579458199256935,55.69691875559136,0,0,21300,25200,0,0,0.033375314861460954,
59,Østerbrogade,nord for Classensgade,2016,CYKLER + KNALLERTER,Søsnittet,1881,2985,1381,865,929,965,1047,1283,2153,2626,2264,1576,19955,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,KØRETØJER ,Søsnittet,1449,1690,1361,1227,1338,1250,1308,1477,1633,1769,1451,1008,16961,12.579458199256935,55.69691875559136,19800,22200,0,0,0,0,,0.04286303873592359
59,Østerbrogade,nord for Classensgade,2016,LADCYKLER,Søsnittet,59,108,53,25,24,27,39,61,106,97,41,49,689,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,LASTBILER,Søsnittet,28,35,30,46,32,24,21,12,9,9,2,5,253,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,PERSONBILER + MC,Søsnittet,1135,1391,1013,833,947,929,972,1159,1352,1605,1338,913,13587,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2016,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,243,221,279,313,326,260,269,258,227,122,72,57,2647,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,A: LET TRAFIK I ALT,Søsnittet,1355,1553,1263,1232,1250,1281,1267,1441,1531,1592,1491,1287,16543,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,B: TUNG TRAFIK I ALT,Søsnittet,75,70,81,61,63,59,63,59,58,34,37,48,708,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,BUSSER,Søsnittet,40,43,48,36,31,37,45,47,48,30,36,46,487,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,CYK+KNALL,Søsnittet,1789,3026,1376,908,974,907,935,939,1718,2446,2187,1396,18601,12.579458199256935,55.69691875559136,0,0,19200,22700,0,0,0.030858555991613353,
59,Østerbrogade,nord for Classensgade,2017,CYKLER + KNALLERTER,Søsnittet,1736,2919,1331,886,951,886,906,911,1638,2377,2127,1359,18027,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,KØRETØJER ,Søsnittet,1430,1623,1344,1293,1313,1340,1330,1500,1589,1626,1528,1335,17251,12.579458199256935,55.69691875559136,20200,22600,0,0,0,0,,0.04104109906672077
59,Østerbrogade,nord for Classensgade,2017,LADCYKLER,Søsnittet,53,107,45,22,23,21,29,28,80,69,60,37,574,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,LASTBILER,Søsnittet,35,27,33,25,32,22,18,12,10,4,1,2,221,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,PERSONBILER + MC,Søsnittet,1086,1326,981,914,946,1008,998,1152,1316,1457,1364,1195,13743,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2017,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,269,227,282,318,304,273,269,289,215,135,127,92,2800,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,A: LET TRAFIK I ALT,Søsnittet,1153,1530,1181,1044,1036,1049,1195,1301,1392,1425,1294,1021,14621,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,B: TUNG TRAFIK I ALT,Søsnittet,80,66,86,52,55,50,55,57,45,44,43,40,673,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,BUSSER,Søsnittet,45,41,54,36,36,35,45,50,41,40,42,36,501,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,CYK+KNALL,Søsnittet,2097,3114,1397,899,1002,923,1112,1288,2113,2823,2347,1592,20707,12.579458199256935,55.69691875559136,0,0,21300,25300,0,0,0.034384507654416384,
59,Østerbrogade,nord for Classensgade,2018,CYKLER + KNALLERTER,Søsnittet,2010,2994,1353,868,967,894,1083,1232,2021,2739,2283,1551,19995,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,KØRETØJER ,Søsnittet,1233,1596,1267,1096,1091,1099,1250,1358,1437,1469,1337,1061,15294,12.579458199256935,55.69691875559136,17900,20000,0,0,0,0,,0.04400418464757421
59,Østerbrogade,nord for Classensgade,2018,LADCYKLER,Søsnittet,87,120,44,31,35,29,29,56,92,84,64,41,712,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,LASTBILER,Søsnittet,35,25,32,16,19,15,10,7,4,4,1,4,172,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,PERSONBILER + MC,Søsnittet,933,1312,902,776,756,804,964,1039,1207,1323,1188,933,12137,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2018,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,220,218,279,268,280,245,231,262,185,102,106,88,2484,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,A: LET TRAFIK I ALT,Søsnittet,1234,1558,1071,1177,1154,1268,1295,1398,1458,1547,1404,1055,15619,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,B: TUNG TRAFIK I ALT,Søsnittet,79,58,67,61,56,57,65,51,52,48,41,38,673,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,BUSSER,Søsnittet,42,36,47,35,33,37,48,42,42,42,41,37,482,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,CYK+KNALL,Søsnittet,1892,3094,1407,669,831,628,757,1094,1840,2384,1995,1471,18062,12.579458199256935,55.69691875559136,0,0,18600,22000,0,0,0.03089358874986159,
59,Østerbrogade,nord for Classensgade,2019,CYKLER + KNALLERTER,Søsnittet,1833,2985,1364,652,810,612,732,1058,1769,2304,1950,1435,17504,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,KØRETØJER ,Søsnittet,1313,1616,1138,1238,1210,1325,1360,1449,1510,1595,1445,1093,16292,12.579458199256935,55.69691875559136,19100,21300,0,0,0,0,,0.04130861772649153
59,Østerbrogade,nord for Classensgade,2019,LADCYKLER,Søsnittet,59,109,43,17,21,16,25,36,71,80,45,36,558,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,LASTBILER,Søsnittet,37,22,20,26,23,20,17,9,10,6,0,1,191,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,PERSONBILER + MC,Søsnittet,1062,1357,809,864,906,1012,1042,1196,1286,1422,1323,973,13252,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2019,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,172,201,262,313,248,256,253,202,172,125,81,82,2367,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,A: LET TRAFIK I ALT,Søsnittet,1132,1420,1198,1103,1102,1254,1206,1391,1606,1390,1200,955,14957,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,B: TUNG TRAFIK I ALT,Søsnittet,46,45,50,29,33,33,41,30,18,12,18,14,369,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,BUSSER,Søsnittet,17,21,24,10,10,11,20,15,15,12,15,11,181,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,CYK+KNALL,Søsnittet,1751,2464,1348,671,885,874,1160,1390,2081,2332,2139,1606,18701,12.579458199256935,55.69691875559136,0,0,19300,22800,0,0,0.03646863804074649,
59,Østerbrogade,nord for Classensgade,2020,CYKLER + KNALLERTER,Søsnittet,1675,2334,1301,651,853,849,1124,1334,1973,2257,2097,1571,18019,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,KØRETØJER ,Søsnittet,1178,1465,1248,1132,1135,1287,1247,1421,1624,1402,1218,969,15326,12.579458199256935,55.69691875559136,17900,20100,0,0,0,0,,0.02407673235025447
59,Østerbrogade,nord for Classensgade,2020,LADCYKLER,Søsnittet,76,130,47,20,32,25,36,56,108,75,42,35,682,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,LASTBILER,Søsnittet,29,24,26,19,23,22,21,15,3,0,3,3,188,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,PERSONBILER + MC,Søsnittet,957,1215,993,842,842,1003,995,1186,1458,1299,1139,881,12810,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2020,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,175,205,205,261,260,251,211,205,148,91,61,74,2147,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,A: LET TRAFIK I ALT,Søsnittet,421,514,583,453,462,453,380,494,557,538,524,415,5794,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,B: TUNG TRAFIK I ALT,Søsnittet,15,10,19,14,15,11,15,15,10,7,8,4,143,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,BUSSER,Søsnittet,6,5,8,5,5,4,11,8,7,6,6,4,75,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,CYK+KNALL,Søsnittet,1418,2195,1150,650,663,649,941,1174,1682,2210,1951,1218,15901,12.579458199256935,55.69691875559136,0,0,16400,19400,0,0,0.05156908370542733,
59,Østerbrogade,nord for Classensgade,2021,CYKLER + KNALLERTER,Søsnittet,1318,2067,1096,622,643,615,901,1110,1561,2075,1893,1180,15081,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,KØRETØJER ,Søsnittet,436,524,602,467,477,464,395,509,567,545,532,419,5937,12.579458199256935,55.69691875559136,6900,7800,0,0,0,0,,0.02408623884116557
59,Østerbrogade,nord for Classensgade,2021,LADCYKLER,Søsnittet,100,128,54,28,20,34,40,64,121,135,58,38,820,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,LASTBILER,Søsnittet,9,5,11,9,10,7,4,7,3,1,2,0,68,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,PERSONBILER + MC,Søsnittet,376,467,486,350,345,359,314,430,505,490,480,392,4994,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2021,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,45,47,97,103,117,94,66,64,52,48,44,23,800,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,A: LET TRAFIK I ALT,Søsnittet,887,1204,939,736,858,945,867,947,1138,1079,1082,811,11493,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,B: TUNG TRAFIK I ALT,Søsnittet,35,37,48,40,37,33,30,21,21,14,8,7,331,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,BUSSER,Søsnittet,7,7,11,4,4,5,4,6,10,9,5,6,78,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,CYK+KNALL,Søsnittet,1967,3009,1404,805,1007,1002,1163,1264,2226,2748,2306,1505,20406,12.579458199256935,55.69691875559136,0,0,21000,24900,0,0,0.04812310104871116,
59,Østerbrogade,nord for Classensgade,2022,CYKLER + KNALLERTER,Søsnittet,1865,2834,1334,779,963,961,1108,1178,2084,2626,2229,1463,19424,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,KØRETØJER ,Søsnittet,922,1241,987,776,895,978,897,968,1159,1093,1090,818,11824,12.579458199256935,55.69691875559136,13800,15500,0,0,0,0,,0.027993910690121786
59,Østerbrogade,nord for Classensgade,2022,LADCYKLER,Søsnittet,102,175,70,26,44,41,55,86,142,122,77,42,982,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,LASTBILER,Søsnittet,28,30,37,36,33,28,26,15,11,5,3,1,253,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,PERSONBILER + MC,Søsnittet,718,1051,728,541,624,715,683,781,992,1013,1005,761,9612,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
59,Østerbrogade,nord for Classensgade,2022,"VAREVOGNE (MAX. 3,5 T)",Søsnittet,169,153,211,195,234,230,184,166,146,66,77,50,1881,12.579458199256935,55.69691875559136,0,0,0,0,0,0,,
