TS,VEJNAVN,ÅR,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19
191,STORMGADE nø.f. Vester Voldgade,2022,CYKLER + KNALLERTER,357,1060,460,272,310,302,342,507,760,983,761,577
191,STORMGADE nø.f. Vester Voldgade,2022,CYKLER + KNALLERTER I ALT,365,1113,491,296,326,323,364,537,794,1026,782,588
191,STORMGADE nø.f. Vester Voldgade,2022,LADCYKLER,8,53,31,24,16,21,22,30,34,43,21,11
191,STORMGADE nø.f. Vester Voldgade,2022,"LASTBILER, 2 aksler",15,18,19,21,16,8,8,6,3,3,4,0
191,STORMGADE nø.f. Vester Voldgade,2022,"LASTBILER, 3 aksler",8,8,12,6,6,4,4,1,0,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2022,"LASTBILER, 4 - flere aksler",8,3,5,6,1,3,7,1,2,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2022,MOTORCYKLER,2,2,6,3,3,3,3,3,5,7,8,3
191,STORMGADE nø.f. Vester Voldgade,2022,PERSONBILER,477,634,657,527,580,579,634,654,713,679,718,682
191,STORMGADE nø.f. Vester Voldgade,2022,"VAREVOGNE (MAX. 3,5 T)",222,221,264,288,280,224,214,183,121,92,69,59
191,STORMGADE nø.f. Vester Voldgade,2023,A+B: KØRETØJER I ALT,731,796,868,931,914,892,866,843,867,745,791,749
191,STORMGADE nø.f. Vester Voldgade,2023,A: LET TRAFIK I ALT,659,715,791,857,846,832,797,791,814,693,741,710
191,STORMGADE nø.f. Vester Voldgade,2023,ANDRE BUSSER,3,9,7,11,21,13,14,7,8,10,7,8
191,STORMGADE nø.f. Vester Voldgade,2023,B: TUNG TRAFIK I ALT,72,81,77,74,68,60,69,52,53,52,50,39
191,STORMGADE nø.f. Vester Voldgade,2023,BUSSER I FAST RUTE,40,40,38,32,29,28,34,37,39,41,41,31
191,STORMGADE nø.f. Vester Voldgade,2023,CYKLER + KNALLERTER,403,1113,544,335,414,410,415,538,829,1199,919,665
191,STORMGADE nø.f. Vester Voldgade,2023,CYKLER + KNALLERTER I ALT,423,1161,579,363,440,436,440,565,876,1236,954,674
191,STORMGADE nø.f. Vester Voldgade,2023,LADCYKLER,20,48,35,28,26,26,25,27,47,37,35,9
191,STORMGADE nø.f. Vester Voldgade,2023,"LASTBILER, 2 aksler",16,14,23,18,11,11,16,5,1,1,1,0
191,STORMGADE nø.f. Vester Voldgade,2023,"LASTBILER, 3 aksler",9,8,5,3,6,5,5,0,2,0,1,0
191,STORMGADE nø.f. Vester Voldgade,2023,"LASTBILER, 4 - flere aksler",4,10,4,10,1,3,0,3,3,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2023,MOTORCYKLER,5,11,5,4,10,9,8,11,6,10,19,17
191,STORMGADE nø.f. Vester Voldgade,2023,PERSONBILER,430,524,526,568,532,580,588,619,679,612,656,630
191,STORMGADE nø.f. Vester Voldgade,2023,"VAREVOGNE (MAX. 3,5 T)",224,180,260,285,304,243,201,161,129,71,66,63
191,STORMGADE nø.f. Vester Voldgade,2019,A+B: KØRETØJER I ALT,741,843,931,945,1013,945,858,852,760,786,858,744
191,STORMGADE nø.f. Vester Voldgade,2019,A: LET TRAFIK I ALT,621,720,781,819,884,831,752,745,664,701,763,668
191,STORMGADE nø.f. Vester Voldgade,2019,ANDRE BUSSER,5,6,21,14,10,15,10,14,8,9,2,5
191,STORMGADE nø.f. Vester Voldgade,2019,B: TUNG TRAFIK I ALT,120,123,150,126,129,114,106,107,96,85,95,76
191,STORMGADE nø.f. Vester Voldgade,2019,BUSSER I FAST RUTE,81,85,85,75,77,81,82,83,80,76,93,71
191,STORMGADE nø.f. Vester Voldgade,2019,CYKLER + KNALLERTER,487,1255,687,346,394,377,431,561,880,1162,1013,696
191,STORMGADE nø.f. Vester Voldgade,2019,CYKLER + KNALLERTER I ALT,504,1303,725,373,436,412,471,598,933,1217,1055,739
191,STORMGADE nø.f. Vester Voldgade,2019,EL-LØBEHJUL O.L.,10,5,11,11,20,19,21,20,22,33,26,33
191,STORMGADE nø.f. Vester Voldgade,2019,LADCYKLER,7,43,27,16,22,16,19,17,31,22,16,10
191,STORMGADE nø.f. Vester Voldgade,2019,"LASTBILER, 2 aksler",18,21,32,24,28,12,10,8,7,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2019,"LASTBILER, 3 aksler",13,5,6,4,10,2,1,1,1,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2019,"LASTBILER, 4 - flere aksler",3,6,6,9,4,4,3,1,0,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2019,PERSONBILER + MC,228,315,332,299,308,294,302,268,243,292,358,323
191,STORMGADE nø.f. Vester Voldgade,2019,PERSONBILER + MC,188,242,198,242,277,277,263,295,323,329,330,288
191,STORMGADE nø.f. Vester Voldgade,2019,"VAREVOGNE (MAX. 3,5 T)",205,163,251,278,299,260,187,182,98,80,75,57
191,STORMGADE nø.f. Vester Voldgade,2020,A+B: KØRETØJER I ALT,600,709,750,742,685,810,720,754,725,699,617,638
191,STORMGADE nø.f. Vester Voldgade,2020,A: LET TRAFIK I ALT,532,639,681,690,637,761,678,710,676,653,577,601
191,STORMGADE nø.f. Vester Voldgade,2020,ANDRE BUSSER,0,3,0,0,1,0,0,2,3,0,0,2
191,STORMGADE nø.f. Vester Voldgade,2020,B: TUNG TRAFIK I ALT,68,70,69,52,48,49,42,44,49,46,40,37
191,STORMGADE nø.f. Vester Voldgade,2020,BUSSER I FAST RUTE,42,41,36,30,28,29,30,34,41,42,40,33
191,STORMGADE nø.f. Vester Voldgade,2020,CYKLER + KNALLERTER,430,890,566,293,289,346,438,509,707,948,885,610
191,STORMGADE nø.f. Vester Voldgade,2020,CYKLER + KNALLERTER I ALT,439,932,596,305,306,361,455,538,747,975,900,619
191,STORMGADE nø.f. Vester Voldgade,2020,LADCYKLER,9,42,30,12,17,15,17,29,40,27,15,9
191,STORMGADE nø.f. Vester Voldgade,2020,"LASTBILER, 2 aksler",16,18,22,8,5,11,9,7,4,3,0,2
191,STORMGADE nø.f. Vester Voldgade,2020,"LASTBILER, 3 aksler",7,6,5,4,3,3,1,0,1,0,0,0
191,STORMGADE nø.f. Vester Voldgade,2020,"LASTBILER, 4 - flere aksler",3,2,6,10,11,6,2,1,0,1,0,0
191,STORMGADE nø.f. Vester Voldgade,2020,MOTORCYKLER,1,7,3,3,6,5,2,9,8,5,9,11
191,STORMGADE nø.f. Vester Voldgade,2020,PERSONBILER,340,469,459,442,440,537,489,537,537,572,516,532
191,STORMGADE nø.f. Vester Voldgade,2020,"VAREVOGNE (MAX. 3,5 T)",191,163,219,245,191,219,187,164,131,76,52,58
191,STORMGADE nø.f. Vester Voldgade,2015,A+B: KØRETØJER I ALT,868,996,1024,966,978,913,897,867,805,854,867,889
191,STORMGADE nø.f. Vester Voldgade,2015,A: LET TRAFIK I ALT,729,870,893,846,853,811,784,765,705,769,772,796
191,STORMGADE nø.f. Vester Voldgade,2015,ANDRE BUSSER,8,4,8,17,12,14,16,13,12,11,14,12
191,STORMGADE nø.f. Vester Voldgade,2015,B: TUNG TRAFIK I ALT,139,126,131,120,125,102,113,102,100,85,95,93
191,STORMGADE nø.f. Vester Voldgade,2015,BUSSER I FAST RUTE,79,80,77,77,75,67,80,75,79,70,77,78
191,STORMGADE nø.f. Vester Voldgade,2015,CYKLER + KNALLERTER,484,1258,628,393,433,415,510,565,789,1091,1007,665
191,STORMGADE nø.f. Vester Voldgade,2015,CYKLER + KNALLERTER I ALT,491,1288,643,402,442,424,520,590,806,1108,1023,672
191,STORMGADE nø.f. Vester Voldgade,2015,LADCYKLER,7,30,15,9,9,9,10,25,17,17,16,7
191,STORMGADE nø.f. Vester Voldgade,2015,"LASTBILER, 2 aksler",36,26,29,17,29,12,7,6,5,1,3,1
191,STORMGADE nø.f. Vester Voldgade,2015,"LASTBILER, 3 AKSLER",6,6,6,3,6,3,4,2,1,1,0,0
191,STORMGADE nø.f. Vester Voldgade,2015,"LASTBILER, 4 - flere aksler",10,10,11,6,3,6,6,6,3,2,1,2
191,STORMGADE nø.f. Vester Voldgade,2015,MOTORCYKLER,12,9,8,3,4,3,3,7,2,6,11,7
191,STORMGADE nø.f. Vester Voldgade,2015,PERSONBILER,452,647,587,510,537,538,533,551,575,656,668,705
191,STORMGADE nø.f. Vester Voldgade,2015,"VAREVOGNE (MAX. 3,5 T)",265,214,298,333,312,270,248,207,128,107,93,84
194,STRANDVEJEN 143 s.f. Callisensvej,2016,A+B: KØRETØJER I ALT,1042,1549,1187,1130,1234,1284,1235,1371,1478,1426,1430,1286
194,STRANDVEJEN 143 s.f. Callisensvej,2016,A: LET TRAFIK I ALT,965,1469,1110,1053,1169,1216,1161,1305,1425,1376,1383,1250
194,STRANDVEJEN 143 s.f. Callisensvej,2016,ANDRE BUSSER,4,5,2,1,0,0,0,2,6,1,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2016,B: TUNG TRAFIK I ALT,77,80,77,77,65,68,74,66,53,50,47,36
194,STRANDVEJEN 143 s.f. Callisensvej,2016,BUSSER I FAST RUTE,39,44,42,41,42,44,49,46,40,40,46,34
194,STRANDVEJEN 143 s.f. Callisensvej,2016,CYKLER + KNALLERTER,418,633,238,148,149,155,187,257,348,474,491,315
194,STRANDVEJEN 143 s.f. Callisensvej,2016,CYKLER + KNALLERTER I ALT,421,647,241,151,157,157,194,263,359,485,498,322
194,STRANDVEJEN 143 s.f. Callisensvej,2016,LADCYKLER,3,14,3,3,8,2,7,6,11,11,7,7
194,STRANDVEJEN 143 s.f. Callisensvej,2016,"LASTBILER, 2 aksler",13,18,12,14,9,8,12,11,1,4,0,2
194,STRANDVEJEN 143 s.f. Callisensvej,2016,"LASTBILER, 3 aksler",10,4,11,11,4,6,4,1,2,3,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2016,"LASTBILER, 4 - flere aksler",11,9,10,10,10,10,9,6,4,2,1,0
194,STRANDVEJEN 143 s.f. Callisensvej,2016,MOTORCYKLER,4,4,3,3,1,5,4,4,5,11,8,5
194,STRANDVEJEN 143 s.f. Callisensvej,2016,PERSONBILER,857,1290,919,828,924,1006,982,1148,1248,1252,1270,1151
194,STRANDVEJEN 143 s.f. Callisensvej,2016,"VAREVOGNE (MAX. 3,5 T)",104,175,188,222,244,205,175,153,172,113,105,94
194,STRANDVEJEN 143 s.f. Callisensvej,2017,A+B: KØRETØJER I ALT,1185,1446,1233,1120,1133,1143,1171,1274,1491,1482,1415,1147
194,STRANDVEJEN 143 s.f. Callisensvej,2017,A: LET TRAFIK I ALT,1108,1384,1158,1041,1052,1073,1096,1211,1434,1431,1365,1110
194,STRANDVEJEN 143 s.f. Callisensvej,2017,ANDRE BUSSER,0,1,4,5,0,2,4,7,2,3,4,2
194,STRANDVEJEN 143 s.f. Callisensvej,2017,B: TUNG TRAFIK I ALT,77,62,75,79,81,70,75,63,57,51,50,37
194,STRANDVEJEN 143 s.f. Callisensvej,2017,BUSSER I FAST RUTE,50,39,43,46,47,46,45,45,47,42,46,35
194,STRANDVEJEN 143 s.f. Callisensvej,2017,CYKLER + KNALLERTER,475,733,273,227,232,237,253,294,483,655,548,384
194,STRANDVEJEN 143 s.f. Callisensvej,2017,CYKLER + KNALLERTER I ALT,483,750,283,232,236,247,259,311,502,666,557,389
194,STRANDVEJEN 143 s.f. Callisensvej,2017,LADCYKLER,8,17,10,5,4,10,6,17,19,11,9,5
194,STRANDVEJEN 143 s.f. Callisensvej,2017,"LASTBILER, 2 aksler",12,6,13,9,15,8,9,6,3,3,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2017,"LASTBILER, 3 aksler",4,10,8,12,2,6,5,1,1,0,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2017,"LASTBILER, 4 - flere aksler",11,6,7,7,17,8,12,4,4,3,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2017,MOTORCYKLER,6,2,4,0,2,4,4,5,3,5,3,6
194,STRANDVEJEN 143 s.f. Callisensvej,2017,PERSONBILER,995,1235,956,842,853,879,910,1035,1291,1330,1274,1029
194,STRANDVEJEN 143 s.f. Callisensvej,2017,"VAREVOGNE (MAX. 3,5 T)",107,147,198,199,197,190,182,171,140,96,88,75
194,STRANDVEJEN 143 s.f. Callisensvej,2018,A+B: KØRETØJER I ALT,1066,1319,1145,1191,1148,1176,1158,1353,1409,1438,1481,1322
194,STRANDVEJEN 143 s.f. Callisensvej,2018,A: LET TRAFIK I ALT,995,1256,1074,1118,1094,1128,1095,1301,1350,1391,1430,1282
194,STRANDVEJEN 143 s.f. Callisensvej,2018,ANDRE BUSSER,1,3,3,5,0,1,2,4,6,1,2,1
194,STRANDVEJEN 143 s.f. Callisensvej,2018,B: TUNG TRAFIK I ALT,71,63,71,73,54,48,63,52,59,47,51,40
194,STRANDVEJEN 143 s.f. Callisensvej,2018,BUSSER I FAST RUTE,48,41,47,43,41,42,43,44,42,40,47,38
194,STRANDVEJEN 143 s.f. Callisensvej,2018,CYKLER + KNALLERTER,627,880,392,357,345,397,387,552,819,1063,1050,623
194,STRANDVEJEN 143 s.f. Callisensvej,2018,CYKLER + KNALLERTER I ALT,637,902,406,366,356,406,402,567,848,1088,1068,633
194,STRANDVEJEN 143 s.f. Callisensvej,2018,LADCYKLER,10,22,14,9,11,9,15,15,29,25,18,10
194,STRANDVEJEN 143 s.f. Callisensvej,2018,"LASTBILER, 2 aksler",8,7,7,10,3,3,8,3,7,3,1,0
194,STRANDVEJEN 143 s.f. Callisensvej,2018,"LASTBILER, 3 aksler",9,7,10,11,7,2,3,1,0,0,1,1
194,STRANDVEJEN 143 s.f. Callisensvej,2018,"LASTBILER, 4 - flere aksler",5,5,4,4,3,0,7,0,4,3,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2018,MOTORCYKLER,14,12,10,10,15,14,16,22,14,33,30,25
194,STRANDVEJEN 143 s.f. Callisensvej,2018,PERSONBILER,836,1095,892,880,882,937,903,1105,1179,1260,1300,1186
194,STRANDVEJEN 143 s.f. Callisensvej,2018,"VAREVOGNE (MAX. 3,5 T)",145,149,172,228,197,177,176,174,157,98,100,71
194,STRANDVEJEN 143 s.f. Callisensvej,2019,A+B: KØRETØJER I ALT,1032,1468,1123,1097,1163,1169,1101,1246,1288,1462,1377,1149
194,STRANDVEJEN 143 s.f. Callisensvej,2019,A: LET TRAFIK I ALT,966,1393,1044,1015,1097,1093,1042,1184,1230,1410,1327,1099
194,STRANDVEJEN 143 s.f. Callisensvej,2019,ANDRE BUSSER,0,3,6,5,2,6,3,1,2,2,0,4
194,STRANDVEJEN 143 s.f. Callisensvej,2019,B: TUNG TRAFIK I ALT,66,75,79,82,66,76,59,62,58,52,50,50
194,STRANDVEJEN 143 s.f. Callisensvej,2019,BUSSER I FAST RUTE,52,49,54,50,50,52,48,53,52,49,49,44
194,STRANDVEJEN 143 s.f. Callisensvej,2019,CYKLER + KNALLERTER,568,750,326,231,254,273,306,408,562,789,777,407
194,STRANDVEJEN 143 s.f. Callisensvej,2019,CYKLER + KNALLERTER I ALT,576,775,340,246,266,280,312,415,580,808,788,411
194,STRANDVEJEN 143 s.f. Callisensvej,2019,LADCYKLER,8,25,14,15,12,7,6,7,18,19,11,4
194,STRANDVEJEN 143 s.f. Callisensvej,2019,"LASTBILER, 2 aksler",2,7,5,14,8,14,6,3,0,0,1,1
194,STRANDVEJEN 143 s.f. Callisensvej,2019,"LASTBILER, 3 aksler",6,8,7,7,4,2,1,2,3,0,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2019,"LASTBILER, 4 - flere aksler",6,8,7,6,2,2,1,3,1,1,0,1
194,STRANDVEJEN 143 s.f. Callisensvej,2019,MOTORCYKLER,4,13,6,6,5,10,11,19,13,9,18,25
194,STRANDVEJEN 143 s.f. Callisensvej,2019,PERSONBILER,850,1221,884,816,890,903,870,1014,1103,1310,1225,1021
194,STRANDVEJEN 143 s.f. Callisensvej,2019,"VAREVOGNE (MAX. 3,5 T)",112,159,154,193,202,180,161,151,114,91,84,53
194,STRANDVEJEN 143 s.f. Callisensvej,2020,A+B: KØRETØJER I ALT,996,1318,1056,1062,1078,1154,1128,1248,1260,1353,1275,1050
194,STRANDVEJEN 143 s.f. Callisensvej,2020,A: LET TRAFIK I ALT,930,1253,996,993,1007,1097,1071,1191,1204,1302,1229,1011
194,STRANDVEJEN 143 s.f. Callisensvej,2020,ANDRE BUSSER,2,1,3,0,0,0,2,2,3,0,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2020,B: TUNG TRAFIK I ALT,66,65,60,69,71,57,57,57,56,51,46,39
194,STRANDVEJEN 143 s.f. Callisensvej,2020,BUSSER I FAST RUTE,44,42,42,40,42,42,41,44,43,46,43,39
194,STRANDVEJEN 143 s.f. Callisensvej,2020,CYKLER + KNALLERTER,649,873,424,326,312,311,388,489,686,913,853,540
194,STRANDVEJEN 143 s.f. Callisensvej,2020,CYKLER + KNALLERTER I ALT,665,916,438,329,323,324,399,510,718,938,873,549
194,STRANDVEJEN 143 s.f. Callisensvej,2020,LADCYKLER,16,43,14,3,11,13,11,21,32,25,20,9
194,STRANDVEJEN 143 s.f. Callisensvej,2020,"LASTBILER, 2 aksler",5,6,5,11,13,3,4,3,2,2,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2020,"LASTBILER, 3 aksler",5,5,3,8,5,5,4,3,2,1,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2020,"LASTBILER, 4 - flere aksler",10,11,7,10,11,7,6,5,6,2,3,0
194,STRANDVEJEN 143 s.f. Callisensvej,2020,MOTORCYKLER,8,13,1,5,4,6,6,8,6,14,17,10
194,STRANDVEJEN 143 s.f. Callisensvej,2020,PERSONBILER,785,1107,856,851,856,933,897,1016,1081,1218,1149,960
194,STRANDVEJEN 143 s.f. Callisensvej,2020,"VAREVOGNE (MAX. 3,5 T)",137,133,139,137,147,158,168,167,117,70,63,41
194,STRANDVEJEN 143 s.f. Callisensvej,2021,A+B: KØRETØJER I ALT,784,1155,1067,1105,1195,1201,1138,1202,1247,1402,1339,1133
194,STRANDVEJEN 143 s.f. Callisensvej,2021,A: LET TRAFIK I ALT,716,1092,1008,1046,1134,1135,1067,1150,1195,1355,1292,1093
194,STRANDVEJEN 143 s.f. Callisensvej,2021,ANDRE BUSSER,1,3,0,2,2,3,6,4,4,0,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2021,B: TUNG TRAFIK I ALT,68,63,59,59,61,66,71,52,52,47,47,40
194,STRANDVEJEN 143 s.f. Callisensvej,2021,BUSSER I FAST RUTE,46,39,42,38,38,42,44,40,44,40,45,40
194,STRANDVEJEN 143 s.f. Callisensvej,2021,CYKLER + KNALLERTER,456,616,317,314,314,356,338,427,540,679,728,470
194,STRANDVEJEN 143 s.f. Callisensvej,2021,CYKLER + KNALLERTER I ALT,461,652,338,323,321,367,343,440,565,711,750,475
194,STRANDVEJEN 143 s.f. Callisensvej,2021,LADCYKLER,5,36,21,9,7,11,5,13,25,32,22,5
194,STRANDVEJEN 143 s.f. Callisensvej,2021,"LASTBILER, 2 aksler",6,7,4,5,11,11,10,4,1,3,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2021,"LASTBILER, 3 aksler",9,8,11,9,3,3,7,1,0,0,1,0
194,STRANDVEJEN 143 s.f. Callisensvej,2021,"LASTBILER, 4 - flere aksler",6,6,2,5,7,7,4,3,3,4,1,0
194,STRANDVEJEN 143 s.f. Callisensvej,2021,MOTORCYKLER,11,8,5,2,9,9,8,7,6,14,15,11
194,STRANDVEJEN 143 s.f. Callisensvej,2021,PERSONBILER,582,944,845,886,948,974,921,1003,1086,1263,1221,1019
194,STRANDVEJEN 143 s.f. Callisensvej,2021,"VAREVOGNE (MAX. 3,5 T)",123,140,158,158,177,152,138,140,103,78,56,63
194,STRANDVEJEN 143 s.f. Callisensvej,2014,A+B: KØRETØJER I ALT,1435,1798,1494,1428,1397,1445,1369,1594,1681,1632,1518,1453
194,STRANDVEJEN 143 s.f. Callisensvej,2014,A: LET TRAFIK I ALT,1365,1720,1407,1342,1324,1373,1308,1521,1612,1575,1479,1402
194,STRANDVEJEN 143 s.f. Callisensvej,2014,ANDRE BUSSER,0,5,7,1,2,1,1,8,4,1,3,6
194,STRANDVEJEN 143 s.f. Callisensvej,2014,B: TUNG TRAFIK I ALT,70,78,87,86,73,72,61,73,69,57,39,51
194,STRANDVEJEN 143 s.f. Callisensvej,2014,BUSSER I FAST RUTE,47,41,50,40,41,44,48,43,49,45,34,43
194,STRANDVEJEN 143 s.f. Callisensvej,2014,CYKLER + KNALLERTER,403,611,291,189,246,297,325,345,439,558,566,453
194,STRANDVEJEN 143 s.f. Callisensvej,2014,CYKLER + KNALLERTER I ALT,405,624,294,192,248,298,331,354,454,569,571,457
194,STRANDVEJEN 143 s.f. Callisensvej,2014,LADCYKLER,2,13,3,3,2,1,6,9,15,11,5,4
194,STRANDVEJEN 143 s.f. Callisensvej,2014,"LASTBILER, 2 aksler",11,7,7,15,12,12,3,9,5,4,0,1
194,STRANDVEJEN 143 s.f. Callisensvej,2014,"LASTBILER, 3 AKSLER",5,12,7,17,5,3,2,4,4,2,1,0
194,STRANDVEJEN 143 s.f. Callisensvej,2014,"LASTBILER, 4 - flere aksler",7,13,16,13,13,12,7,9,7,5,1,1
194,STRANDVEJEN 143 s.f. Callisensvej,2014,MOTORCYKLER,10,6,4,5,9,7,12,5,14,9,9,22
194,STRANDVEJEN 143 s.f. Callisensvej,2014,PERSONBILER,1154,1541,1181,1069,1027,1093,1066,1281,1398,1401,1345,1279
194,STRANDVEJEN 143 s.f. Callisensvej,2014,"VAREVOGNE (MAX. 3,5 T)",201,173,222,268,288,273,230,235,200,165,125,101
194,STRANDVEJEN 143 s.f. Callisensvej,2015,A+B: KØRETØJER I ALT,1261,1608,1315,1205,1264,1300,1278,1350,1578,1607,1484,1460
194,STRANDVEJEN 143 s.f. Callisensvej,2015,A: LET TRAFIK I ALT,1191,1535,1237,1137,1189,1233,1210,1275,1518,1549,1440,1416
194,STRANDVEJEN 143 s.f. Callisensvej,2015,ANDRE BUSSER,3,2,2,0,1,0,5,2,2,0,2,5
194,STRANDVEJEN 143 s.f. Callisensvej,2015,B: TUNG TRAFIK I ALT,70,73,78,68,75,67,68,75,60,58,44,44
194,STRANDVEJEN 143 s.f. Callisensvej,2015,BUSSER I FAST RUTE,47,41,47,42,42,43,42,50,43,46,41,35
194,STRANDVEJEN 143 s.f. Callisensvej,2015,CYKLER + KNALLERTER,526,783,328,212,294,271,278,408,597,737,747,563
194,STRANDVEJEN 143 s.f. Callisensvej,2015,CYKLER + KNALLERTER I ALT,530,793,337,213,297,276,283,418,614,743,752,565
194,STRANDVEJEN 143 s.f. Callisensvej,2015,LADCYKLER,4,10,9,1,3,5,5,10,17,6,5,2
194,STRANDVEJEN 143 s.f. Callisensvej,2015,"LASTBILER, 2 aksler",9,11,9,10,16,11,12,12,7,6,0,2
194,STRANDVEJEN 143 s.f. Callisensvej,2015,"LASTBILER, 3 AKSLER",4,9,9,11,4,0,2,3,3,2,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2015,"LASTBILER, 4 - flere aksler",7,10,11,5,12,13,7,8,5,4,1,2
194,STRANDVEJEN 143 s.f. Callisensvej,2015,MOTORCYKLER,9,9,5,5,10,10,16,3,15,13,17,24
194,STRANDVEJEN 143 s.f. Callisensvej,2015,PERSONBILER,1022,1360,1002,882,916,997,979,1075,1328,1408,1305,1302
194,STRANDVEJEN 143 s.f. Callisensvej,2015,"VAREVOGNE (MAX. 3,5 T)",160,166,230,250,263,226,215,197,175,128,118,90
194,STRANDVEJEN 143 s.f. Callisensvej,2022,A+B: KØRETØJER I ALT,904,1244,1111,1071,1098,1109,1045,1171,1339,1387,1307,1147
194,STRANDVEJEN 143 s.f. Callisensvej,2022,A: LET TRAFIK I ALT,830,1187,1038,1008,1040,1047,980,1102,1283,1338,1261,1102
194,STRANDVEJEN 143 s.f. Callisensvej,2022,ANDRE BUSSER,2,1,2,1,1,2,1,4,3,0,1,2
194,STRANDVEJEN 143 s.f. Callisensvej,2022,B: TUNG TRAFIK I ALT,74,57,73,63,58,62,65,69,56,49,46,45
194,STRANDVEJEN 143 s.f. Callisensvej,2022,BUSSER I FAST RUTE,42,40,44,40,40,43,44,46,41,46,44,38
194,STRANDVEJEN 143 s.f. Callisensvej,2022,CYKLER + KNALLERTER,479,652,341,259,247,317,300,320,569,812,720,462
194,STRANDVEJEN 143 s.f. Callisensvej,2022,CYKLER + KNALLERTER I ALT,487,695,364,264,254,326,308,337,606,849,743,473
194,STRANDVEJEN 143 s.f. Callisensvej,2022,LADCYKLER,8,43,23,5,7,9,8,17,37,37,23,11
194,STRANDVEJEN 143 s.f. Callisensvej,2022,"LASTBILER, 2 aksler",8,3,11,7,6,4,9,6,6,3,1,4
194,STRANDVEJEN 143 s.f. Callisensvej,2022,"LASTBILER, 3 aksler",10,3,6,6,5,3,3,3,0,0,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2022,"LASTBILER, 4 - flere aksler",12,10,10,9,6,10,8,10,6,0,0,1
194,STRANDVEJEN 143 s.f. Callisensvej,2022,MOTORCYKLER,6,11,5,5,4,7,10,6,13,13,13,9
194,STRANDVEJEN 143 s.f. Callisensvej,2022,PERSONBILER,706,1065,903,858,879,873,832,955,1174,1272,1193,1041
194,STRANDVEJEN 143 s.f. Callisensvej,2022,"VAREVOGNE (MAX. 3,5 T)",118,111,130,145,157,167,138,141,96,53,55,52
194,STRANDVEJEN 143 s.f. Callisensvej,2023,A+B: KØRETØJER I ALT,955,1307,1040,1091,1135,1148,1166,1190,1444,1483,1327,1199
194,STRANDVEJEN 143 s.f. Callisensvej,2023,A: LET TRAFIK I ALT,889,1243,979,1028,1080,1084,1105,1134,1387,1436,1278,1156
194,STRANDVEJEN 143 s.f. Callisensvej,2023,ANDRE BUSSER,0,1,1,1,1,0,1,3,3,3,0,4
194,STRANDVEJEN 143 s.f. Callisensvej,2023,B: TUNG TRAFIK I ALT,66,64,61,63,55,64,61,56,57,47,49,43
194,STRANDVEJEN 143 s.f. Callisensvej,2023,BUSSER I FAST RUTE,44,41,47,43,39,42,42,43,41,40,45,38
194,STRANDVEJEN 143 s.f. Callisensvej,2023,CYKLER + KNALLERTER,490,728,353,264,297,278,304,406,600,801,746,547
194,STRANDVEJEN 143 s.f. Callisensvej,2023,CYKLER + KNALLERTER I ALT,508,783,381,273,307,290,313,431,648,842,775,560
194,STRANDVEJEN 143 s.f. Callisensvej,2023,LADCYKLER,18,55,28,9,10,12,9,25,48,41,29,13
194,STRANDVEJEN 143 s.f. Callisensvej,2023,"LASTBILER, 2 aksler",8,7,7,6,5,15,6,5,5,2,3,0
194,STRANDVEJEN 143 s.f. Callisensvej,2023,"LASTBILER, 3 aksler",9,8,3,5,4,1,4,4,3,0,1,1
194,STRANDVEJEN 143 s.f. Callisensvej,2023,"LASTBILER, 4 - flere aksler",5,7,3,8,6,6,8,1,5,2,0,0
194,STRANDVEJEN 143 s.f. Callisensvej,2023,MOTORCYKLER,6,5,5,7,4,3,2,6,5,12,10,16
194,STRANDVEJEN 143 s.f. Callisensvej,2023,PERSONBILER,775,1122,810,855,927,912,973,993,1271,1346,1219,1106
194,STRANDVEJEN 143 s.f. Callisensvej,2023,"VAREVOGNE (MAX. 3,5 T)",108,116,164,166,149,169,130,135,111,78,49,34
